Date,Currency,Mean,Buy,Sell
24/01/2022,KES/CAD,89.8,89.43,90.49
21/01/2022,KES/CAD,90.19,90.23,90.86
20/01/2022,KES/CAD,90.72,90.63,91.19
19/01/2022,KES/CAD,90.56,90.61,91.13
18/01/2022,KES/CAD,90.61,90.33,90.87
17/01/2022,KES/CAD,90.51,90.3,90.77
14/01/2022,KES/CAD,90.27,90.24,90.95
13/01/2022,KES/CAD,90.44,90.51,91.04
12/01/2022,KES/CAD,90.44,90.09,90.65
11/01/2022,KES/CAD,90.06,89.33,90.21
10/01/2022,KES/CAD,89.26,89.22,89.85
07/01/2022,KES/CAD,89.5,88.86,89.7
06/01/2022,KES/CAD,88.78,88.3,89.05
05/01/2022,KES/CAD,88.69,88.71,89.24
04/01/2022,KES/CAD,88.95,88.63,89.33
03/01/2022,KES/CAD,88.7,88.53,89.59
31/12/2021,KES/CAD,89.45,88.68,89.66
30/12/2021,KES/CAD,88.72,88.2,88.86
29/12/2021,KES/CAD,88.38,88.08,88.48
28/12/2021,KES/CAD,88.1,88.14,88.5
27/12/2021,KES/CAD,88.36,88.03,88.51
24/12/2021,KES/CAD,88.18,87.99,88.46
23/12/2021,KES/CAD,88.19,87.95,88.38
22/12/2021,KES/CAD,87.99,87.39,88.1
21/12/2021,KES/CAD,87.37,87.27,87.55
20/12/2021,KES/CAD,87.25,87.2,87.72
17/12/2021,KES/CAD,87.55,87.58,88.49
16/12/2021,KES/CAD,88.38,87.79,88.55
15/12/2021,KES/CAD,87.89,87.26,88.01
14/12/2021,KES/CAD,87.68,87.75,88.27
13/12/2021,KES/CAD,88.07,88.04,88.86
10/12/2021,KES/CAD,88.65,88.59,89.04
09/12/2021,KES/CAD,88.72,88.74,89.26
08/12/2021,KES/CAD,89.13,88.9,89.56
07/12/2021,KES/CAD,89.19,88.3,89.32
06/12/2021,KES/CAD,88.3,87.75,88.42
03/12/2021,KES/CAD,87.65,87.65,88.45
02/12/2021,KES/CAD,87.85,87.74,88.15
01/12/2021,KES/CAD,87.75,87.76,88.58
30/11/2021,KES/CAD,87.99,87.67,88.43
29/11/2021,KES/CAD,88.24,87.97,88.5
26/11/2021,KES/CAD,87.92,87.93,88.89
25/11/2021,KES/CAD,88.8,88.62,88.97
24/11/2021,KES/CAD,88.63,88.37,88.87
23/11/2021,KES/CAD,88.61,88.13,88.76
22/11/2021,KES/CAD,88.33,88.38,88.95
19/11/2021,KES/CAD,88.59,88.51,89.24
18/11/2021,KES/CAD,88.93,88.7,89.2
17/11/2021,KES/CAD,88.72,88.72,89.47
16/11/2021,KES/CAD,89.06,89.11,89.63
15/11/2021,KES/CAD,89.35,89.07,89.57
12/11/2021,KES/CAD,89.07,88.67,89.2
11/11/2021,KES/CAD,88.86,88.82,89.63
10/11/2021,KES/CAD,89.41,89.41,90.27
09/11/2021,KES/CAD,89.79,89.53,89.96
08/11/2021,KES/CAD,89.63,89.53,89.88
05/11/2021,KES/CAD,89.5,89.28,89.76
04/11/2021,KES/CAD,89.5,89.47,90.13
03/11/2021,KES/CAD,89.77,89.36,89.95
02/11/2021,KES/CAD,89.62,89.61,90.01
01/11/2021,KES/CAD,89.89,89.48,90.12
29/10/2021,KES/CAD,89.74,89.69,90.31
28/10/2021,KES/CAD,89.99,89.67,90.19
27/10/2021,KES/CAD,89.83,89.36,90.31
26/10/2021,KES/CAD,89.61,89.54,90
25/10/2021,KES/CAD,89.69,89.63,90.12
22/10/2021,KES/CAD,89.73,89.66,90.17
21/10/2021,KES/CAD,89.67,89.62,90.37
20/10/2021,KES/CAD,90.03,89.78,90.24
19/10/2021,KES/CAD,89.74,89.6,90.19
18/10/2021,KES/CAD,89.55,89.32,89.83
15/10/2021,KES/CAD,89.56,89.45,89.94
14/10/2021,KES/CAD,89.52,89.03,89.73
13/10/2021,KES/CAD,88.99,88.78,89.18
12/10/2021,KES/CAD,88.78,88.52,89.12
11/10/2021,KES/CAD,88.64,88.65,88.99
08/10/2021,KES/CAD,88.71,88.02,88.96
07/10/2021,KES/CAD,88.17,87.76,88.33
06/10/2021,KES/CAD,87.84,87.42,88
05/10/2021,KES/CAD,87.84,87.46,88.22
04/10/2021,KES/CAD,87.76,87.35,88.09
01/10/2021,KES/CAD,87.31,86.7,87.56
30/09/2021,KES/CAD,87.05,86.54,87.5
29/09/2021,KES/CAD,86.5,86.46,87.24
28/09/2021,KES/CAD,87,86.95,87.72
27/09/2021,KES/CAD,87.33,87.09,87.53
24/09/2021,KES/CAD,87.07,86.64,87.35
23/09/2021,KES/CAD,87.13,86.27,87.41
22/09/2021,KES/CAD,86.35,85.95,86.96
21/09/2021,KES/CAD,85.97,85.84,86.54
20/09/2021,KES/CAD,85.85,85.45,86.33
17/09/2021,KES/CAD,86.18,86.23,87.19
16/09/2021,KES/CAD,86.68,86.66,87.25
15/09/2021,KES/CAD,86.96,86.49,87.15
14/09/2021,KES/CAD,86.52,86.58,87.28
13/09/2021,KES/CAD,86.76,86.53,86.98
10/09/2021,KES/CAD,86.5,86.57,87.37
09/09/2021,KES/CAD,86.65,86.31,87.04
08/09/2021,KES/CAD,86.66,86.27,87.18
07/09/2021,KES/CAD,86.95,86.96,87.92
06/09/2021,KES/CAD,87.69,87.56,87.89
03/09/2021,KES/CAD,87.71,87.52,88.06
02/09/2021,KES/CAD,87.53,86.93,87.68
01/09/2021,KES/CAD,87,86.96,87.39
31/08/2021,KES/CAD,87.02,86.84,87.46
30/08/2021,KES/CAD,87.07,86.72,87.38
27/08/2021,KES/CAD,86.9,86.36,87.16
26/08/2021,KES/CAD,86.47,86.48,87.21
25/08/2021,KES/CAD,87.07,86.8,87.21
24/08/2021,KES/CAD,87.01,86.49,87.19
23/08/2021,KES/CAD,86.57,85.31,86.71
20/08/2021,KES/CAD,85.34,84.59,85.51
19/08/2021,KES/CAD,85.31,85.38,86.59
18/08/2021,KES/CAD,86.42,86.47,86.94
17/08/2021,KES/CAD,86.55,86.53,87.07
16/08/2021,KES/CAD,86.91,86.93,87.37
13/08/2021,KES/CAD,87.24,87.05,87.45
12/08/2021,KES/CAD,87.08,87.11,87.37
11/08/2021,KES/CAD,87.2,86.78,87.42
10/08/2021,KES/CAD,86.99,86.32,87.13
09/08/2021,KES/CAD,86.46,86.44,86.89
06/08/2021,KES/CAD,86.57,86.47,87.1
05/08/2021,KES/CAD,86.84,86.62,87.2
04/08/2021,KES/CAD,86.58,86.52,86.87
03/08/2021,KES/CAD,86.56,86.39,87.01
02/08/2021,KES/CAD,86.75,86.81,87.27
30/07/2021,KES/CAD,86.98,86.94,87.45
29/07/2021,KES/CAD,87.16,86.6,87.37
28/07/2021,KES/CAD,86.59,86.07,86.79
27/07/2021,KES/CAD,86,86.07,86.51
26/07/2021,KES/CAD,86.38,85.76,86.59
23/07/2021,KES/CAD,86.12,85.89,86.25
22/07/2021,KES/CAD,86.01,85.82,86.37
21/07/2021,KES/CAD,86.09,84.99,86.4
20/07/2021,KES/CAD,85.25,84.61,85.39
19/07/2021,KES/CAD,84.77,84.48,85.84
16/07/2021,KES/CAD,85.71,85.63,86.15
15/07/2021,KES/CAD,85.82,85.77,86.53
14/07/2021,KES/CAD,86.3,86.22,86.93
13/07/2021,KES/CAD,86.23,86.12,86.78
12/07/2021,KES/CAD,86.59,86.26,86.76
09/07/2021,KES/CAD,86.63,85.96,86.77
08/07/2021,KES/CAD,86.03,85.73,86.55
07/07/2021,KES/CAD,86.4,86.22,86.92
06/07/2021,KES/CAD,86.52,86.39,87.76
05/07/2021,KES/CAD,87.38,87.25,87.7
02/07/2021,KES/CAD,87.52,86.7,87.72
01/07/2021,KES/CAD,86.7,86.73,87.33
30/06/2021,KES/CAD,86.95,86.84,87.35
29/06/2021,KES/CAD,86.87,86.95,87.53
28/06/2021,KES/CAD,87.28,87.3,87.71
25/06/2021,KES/CAD,87.53,87.15,87.82
24/06/2021,KES/CAD,87.09,87.06,87.74
23/06/2021,KES/CAD,87.48,87.43,87.96
22/06/2021,KES/CAD,87.49,86.91,87.64
21/06/2021,KES/CAD,87.11,86.33,87.28
18/06/2021,KES/CAD,86.39,86.37,87.39
17/06/2021,KES/CAD,87.1,87.08,88
16/06/2021,KES/CAD,87.7,87.75,88.7
15/06/2021,KES/CAD,88.33,88.29,88.92
14/06/2021,KES/CAD,88.67,88.56,88.9
11/06/2021,KES/CAD,88.58,88.52,89.48
10/06/2021,KES/CAD,89.11,88.98,89.41
09/06/2021,KES/CAD,89,88.92,89.5
08/06/2021,KES/CAD,88.99,89.04,89.54
07/06/2021,KES/CAD,89.22,89.07,89.51
04/06/2021,KES/CAD,89.15,88.83,89.37
03/06/2021,KES/CAD,88.96,88.94,89.54
02/06/2021,KES/CAD,89.4,88.97,89.55
01/06/2021,KES/CAD,89.12,89.16,89.72
31/05/2021,KES/CAD,89.18,89.02,89.42
28/05/2021,KES/CAD,89.04,88.76,89.21
27/05/2021,KES/CAD,89,88.61,89.18
26/05/2021,KES/CAD,88.69,88.7,89.6
25/05/2021,KES/CAD,89.18,89.16,89.93
24/05/2021,KES/CAD,89.6,89.36,89.78
21/05/2021,KES/CAD,89.6,89.5,90.02
20/05/2021,KES/CAD,89.66,88.83,89.86
19/05/2021,KES/CAD,88.79,88.77,89.49
18/05/2021,KES/CAD,89,88.86,89.48
17/05/2021,KES/CAD,88.82,88.25,88.99
14/05/2021,KES/CAD,88.47,88.01,88.76
13/05/2021,KES/CAD,88.05,87.84,88.51
12/05/2021,KES/CAD,88.09,87.77,88.8
11/05/2021,KES/CAD,87.89,87.93,88.39
10/05/2021,KES/CAD,87.97,87.77,88.24
07/05/2021,KES/CAD,87.85,87.5,88.01
06/05/2021,KES/CAD,87.8,87.06,87.95
05/05/2021,KES/CAD,87.14,87.01,87.37
04/05/2021,KES/CAD,87.04,86.83,87.76
03/05/2021,KES/CAD,87.62,87.43,87.9
30/04/2021,KES/CAD,87.65,87.52,87.94
29/04/2021,KES/CAD,87.72,87.5,87.88
28/04/2021,KES/CAD,87.49,86.8,87.63
27/04/2021,KES/CAD,86.85,86.74,87.36
26/04/2021,KES/CAD,87.1,86.72,87.31
23/04/2021,KES/CAD,86.92,86.77,87.13
22/04/2021,KES/CAD,86.7,86.56,87.02
21/04/2021,KES/CAD,86.69,85.65,87.06
20/04/2021,KES/CAD,85.64,85.63,86.71
19/04/2021,KES/CAD,86.07,85.8,86.56
16/04/2021,KES/CAD,85.86,85.23,86.06
15/04/2021,KES/CAD,85.26,85.23,85.82
14/04/2021,KES/CAD,85.2,84.92,85.45
13/04/2021,KES/CAD,85.19,84.61,85.35
12/04/2021,KES/CAD,85.16,85.17,85.67
09/04/2021,KES/CAD,85.53,85.08,86.04
08/04/2021,KES/CAD,85.88,85.56,86.01
07/04/2021,KES/CAD,85.76,85.57,86.54
06/04/2021,KES/CAD,86.34,86.3,87.02
05/04/2021,KES/CAD,86.87,86.46,87.13
02/04/2021,KES/CAD,86.48,86.55,86.95
01/04/2021,KES/CAD,86.7,86.31,87.14
31/03/2021,KES/CAD,86.97,86.65,87.22
30/03/2021,KES/CAD,86.56,86.61,87.22
29/03/2021,KES/CAD,87.04,86.89,87.32
26/03/2021,KES/CAD,87.18,87.01,87.4
25/03/2021,KES/CAD,86.93,86.89,87.49
24/03/2021,KES/CAD,87.21,87.12,87.56
23/03/2021,KES/CAD,87.17,87.21,87.79
22/03/2021,KES/CAD,87.63,87.58,88.08
19/03/2021,KES/CAD,87.79,87.54,88.19
18/03/2021,KES/CAD,87.88,87.68,88.81
17/03/2021,KES/CAD,88.44,87.88,88.56
16/03/2021,KES/CAD,88.05,87.72,88.23
15/03/2021,KES/CAD,87.84,87.63,88.14
12/03/2021,KES/CAD,87.82,87.18,88.01
11/03/2021,KES/CAD,87.43,86.84,87.59
10/03/2021,KES/CAD,86.82,86.44,86.98
09/03/2021,KES/CAD,86.68,86.43,87.11
08/03/2021,KES/CAD,86.52,86.33,86.89
05/03/2021,KES/CAD,86.54,86.08,86.73
04/03/2021,KES/CAD,86.47,86.38,87.21
03/03/2021,KES/CAD,86.59,86.62,87.13
02/03/2021,KES/CAD,86.82,86.42,87.16
01/03/2021,KES/CAD,86.73,86.17,86.88
26/02/2021,KES/CAD,86.09,86.11,87.25
25/02/2021,KES/CAD,87.04,87.04,88.08
24/02/2021,KES/CAD,87.65,86.98,87.82
23/02/2021,KES/CAD,87.05,86.73,87.22
22/02/2021,KES/CAD,86.79,86.61,87.14
19/02/2021,KES/CAD,86.81,86.16,87.04
18/02/2021,KES/CAD,86.31,86.05,86.51
17/02/2021,KES/CAD,86.14,85.95,86.36
16/02/2021,KES/CAD,86.16,86.16,86.9
15/02/2021,KES/CAD,86.5,86.22,86.67
12/02/2021,KES/CAD,86.12,85.75,86.36
11/02/2021,KES/CAD,86.05,86.1,86.47
10/02/2021,KES/CAD,86.08,86.06,86.42
09/02/2021,KES/CAD,86.21,85.81,86.33
08/02/2021,KES/CAD,85.98,85.77,86.11
05/02/2021,KES/CAD,85.89,85.48,86.01
04/02/2021,KES/CAD,85.5,85.47,86.06
03/02/2021,KES/CAD,85.87,85.69,86.22
02/02/2021,KES/CAD,85.97,85.46,86.2
01/02/2021,KES/CAD,85.62,85.62,86.33
29/01/2021,KES/CAD,86.1,85.52,86.49
28/01/2021,KES/CAD,85.76,85.5,86.16
27/01/2021,KES/CAD,85.98,85.91,86.81
26/01/2021,KES/CAD,86.64,86.08,86.77
25/01/2021,KES/CAD,86.33,86.15,86.87
22/01/2021,KES/CAD,86.27,86.33,86.94
21/01/2021,KES/CAD,86.81,86.81,87.41
20/01/2021,KES/CAD,87.15,86.45,87.43
19/01/2021,KES/CAD,86.42,86.29,86.69
18/01/2021,KES/CAD,86.22,85.98,86.53
15/01/2021,KES/CAD,86.36,86.25,87.05
14/01/2021,KES/CAD,86.91,86.48,87.1
13/01/2021,KES/CAD,86.55,86.05,86.76
12/01/2021,KES/CAD,86.22,85.43,86.34
11/01/2021,KES/CAD,85.59,85.34,86.33
08/01/2021,KES/CAD,86.27,85.96,86.56
07/01/2021,KES/CAD,86.24,86.03,86.49
06/01/2021,KES/CAD,86.29,86.06,86.71
05/01/2021,KES/CAD,86.26,85.44,86.45
04/01/2021,KES/CAD,85.44,85.4,86.31
01/01/2021,KES/CAD,85.7,85.72,85.83
31/12/2020,KES/CAD,85.66,85.51,85.9
30/12/2020,KES/CAD,85.53,85.01,85.71
29/12/2020,KES/CAD,84.98,84.6,85.35
28/12/2020,KES/CAD,84.6,84.48,84.92
25/12/2020,KES/CAD,84.38,84.42,84.58
24/12/2020,KES/CAD,84.34,84.39,84.85
23/12/2020,KES/CAD,84.6,84.09,85.07
22/12/2020,KES/CAD,84.59,84.5,86.48
21/12/2020,KES/CAD,86.29,85.74,87.19
18/12/2020,KES/CAD,87.04,87.03,87.78
17/12/2020,KES/CAD,87.64,87.52,87.97
16/12/2020,KES/CAD,87.47,87.25,87.92
15/12/2020,KES/CAD,87.79,87.3,87.97
14/12/2020,KES/CAD,87.36,87.17,87.75
11/12/2020,KES/CAD,87.22,87.03,87.72
10/12/2020,KES/CAD,87.43,86.82,87.77
09/12/2020,KES/CAD,86.83,86.8,87.31
08/12/2020,KES/CAD,86.86,86.86,87.31
07/12/2020,KES/CAD,86.95,86.68,87.13
04/12/2020,KES/CAD,86.66,86.11,86.84
03/12/2020,KES/CAD,86.13,85.48,86.52
02/12/2020,KES/CAD,85.54,84.93,85.68
01/12/2020,KES/CAD,85.15,84.64,85.29
30/11/2020,KES/CAD,84.59,84.6,85.21
27/11/2020,KES/CAD,84.62,84.37,84.85
26/11/2020,KES/CAD,84.35,84.39,84.7
25/11/2020,KES/CAD,84.44,84.18,84.64
24/11/2020,KES/CAD,84.38,83.75,84.51
23/11/2020,KES/CAD,83.71,83.58,84.17
20/11/2020,KES/CAD,83.51,83.54,84.03
19/11/2020,KES/CAD,83.56,83.32,83.79
18/11/2020,KES/CAD,83.53,83.28,83.95
17/11/2020,KES/CAD,83.28,83.27,83.67
16/11/2020,KES/CAD,83.47,83.09,83.63
13/11/2020,KES/CAD,83.06,82.83,83.31
12/11/2020,KES/CAD,82.97,83,83.61
11/11/2020,KES/CAD,83.24,83.23,83.77
10/11/2020,KES/CAD,83.51,83.47,83.92
09/11/2020,KES/CAD,83.64,83.44,84.25
06/11/2020,KES/CAD,83.43,83.11,83.73
05/11/2020,KES/CAD,83.38,82.63,83.6
04/11/2020,KES/CAD,82.78,81.88,83.14
03/11/2020,KES/CAD,82.8,82.22,83.09
02/11/2020,KES/CAD,82.26,81.37,82.38
30/10/2020,KES/CAD,81.6,81.5,81.94
29/10/2020,KES/CAD,81.56,81.29,82
28/10/2020,KES/CAD,81.59,81.59,82.62
27/10/2020,KES/CAD,82.43,82.38,82.8
26/10/2020,KES/CAD,82.32,82.3,82.9
23/10/2020,KES/CAD,82.86,82.58,83.05
22/10/2020,KES/CAD,82.79,82.43,82.96
21/10/2020,KES/CAD,82.59,82.64,83.22
20/10/2020,KES/CAD,82.74,82.36,83
19/10/2020,KES/CAD,82.34,82.3,82.71
16/10/2020,KES/CAD,82.26,81.93,82.43
15/10/2020,KES/CAD,82.09,81.94,82.66
14/10/2020,KES/CAD,82.44,82.42,82.89
13/10/2020,KES/CAD,82.61,82.53,82.92
12/10/2020,KES/CAD,82.65,82.54,82.83
09/10/2020,KES/CAD,82.69,82.25,82.86
08/10/2020,KES/CAD,82.2,81.76,82.32
07/10/2020,KES/CAD,81.77,81.4,81.87
06/10/2020,KES/CAD,81.51,81.55,81.99
05/10/2020,KES/CAD,81.69,81.55,81.89
02/10/2020,KES/CAD,81.43,81.32,81.69
01/10/2020,KES/CAD,81.53,81.4,81.75
30/09/2020,KES/CAD,81.38,80.75,81.59
29/09/2020,KES/CAD,80.95,80.85,81.27
28/09/2020,KES/CAD,81.04,80.87,81.27
25/09/2020,KES/CAD,80.97,80.85,81.36
24/09/2020,KES/CAD,81.1,80.81,81.44
23/09/2020,KES/CAD,80.89,80.97,81.55
22/09/2020,KES/CAD,81.42,81.22,81.62
21/09/2020,KES/CAD,81.33,81.33,82.37
18/09/2020,KES/CAD,81.96,82.02,82.53
17/09/2020,KES/CAD,82.24,81.78,82.45
16/09/2020,KES/CAD,82.14,82.12,82.55
15/09/2020,KES/CAD,82.33,82.29,82.74
14/09/2020,KES/CAD,82.33,82.1,82.54
11/09/2020,KES/CAD,82.3,82.18,82.54
10/09/2020,KES/CAD,82.12,82.14,82.69
09/09/2020,KES/CAD,82.43,81.71,82.52
08/09/2020,KES/CAD,81.81,81.87,82.83
07/09/2020,KES/CAD,82.67,82.44,83.07
04/09/2020,KES/CAD,82.91,82.42,83.12
03/09/2020,KES/CAD,82.46,82.31,83.06
02/09/2020,KES/CAD,82.94,82.69,83.08
01/09/2020,KES/CAD,82.8,82.75,83.37
31/08/2020,KES/CAD,82.85,82.53,83.12
28/08/2020,KES/CAD,82.47,82.38,82.98
27/08/2020,KES/CAD,82.35,82.1,82.6
26/08/2020,KES/CAD,82.33,81.89,82.48
25/08/2020,KES/CAD,81.94,81.56,82.07
24/08/2020,KES/CAD,81.66,81.61,82.29
21/08/2020,KES/CAD,81.87,81.6,82.13
20/08/2020,KES/CAD,81.87,81.57,82.25
19/08/2020,KES/CAD,82.02,82.02,82.73
18/08/2020,KES/CAD,82.27,81.84,82.48
17/08/2020,KES/CAD,81.86,81.48,82.11
14/08/2020,KES/CAD,81.58,81.64,82.05
13/08/2020,KES/CAD,81.82,81.66,82.11
12/08/2020,KES/CAD,81.79,81.07,81.99
11/08/2020,KES/CAD,81.33,80.8,81.66
10/08/2020,KES/CAD,80.88,80.56,81.09
07/08/2020,KES/CAD,80.61,80.6,81.35
06/08/2020,KES/CAD,81.12,81.09,81.56
05/08/2020,KES/CAD,81.17,80.91,81.62
04/08/2020,KES/CAD,80.91,80.35,81.02
03/08/2020,KES/CAD,80.45,80.11,80.62
31/07/2020,KES/CAD,80.23,80.16,80.6
30/07/2020,KES/CAD,80.18,80.05,80.78
29/07/2020,KES/CAD,80.64,80.5,80.82
28/07/2020,KES/CAD,80.48,80.4,80.88
27/07/2020,KES/CAD,80.61,80.3,80.78
24/07/2020,KES/CAD,80.32,80.07,80.75
23/07/2020,KES/CAD,80.44,80.43,80.9
22/07/2020,KES/CAD,80.71,79.94,80.91
21/07/2020,KES/CAD,80.05,79.48,80.35
20/07/2020,KES/CAD,79.45,78.96,79.61
17/07/2020,KES/CAD,79.01,79,79.3
16/07/2020,KES/CAD,79.12,79.15,79.58
15/07/2020,KES/CAD,79.42,78.74,79.54
14/07/2020,KES/CAD,78.73,78.37,78.96
13/07/2020,KES/CAD,78.61,78.68,79.13
10/07/2020,KES/CAD,78.7,78.39,78.91
09/07/2020,KES/CAD,78.64,78.67,79.36
08/07/2020,KES/CAD,79.07,78.19,79.28
07/07/2020,KES/CAD,78.38,78.38,78.83
06/07/2020,KES/CAD,78.66,78.54,78.91
03/07/2020,KES/CAD,78.57,78.45,78.78
02/07/2020,KES/CAD,78.58,78.22,78.7
01/07/2020,KES/CAD,78.26,78.26,78.68
30/06/2020,KES/CAD,78.39,77.73,78.53
29/06/2020,KES/CAD,77.92,77.74,78.09
26/06/2020,KES/CAD,77.71,77.64,78.17
25/06/2020,KES/CAD,78.05,77.89,78.34
24/06/2020,KES/CAD,77.96,78.03,78.67
23/06/2020,KES/CAD,78.45,78.38,78.91
22/06/2020,KES/CAD,78.6,77.98,78.72
19/06/2020,KES/CAD,78.04,78.06,78.52
18/06/2020,KES/CAD,78.08,78.06,78.67
17/06/2020,KES/CAD,78.27,78.19,78.87
16/06/2020,KES/CAD,78.51,78.13,78.95
15/06/2020,KES/CAD,78.51,77.77,78.75
12/06/2020,KES/CAD,78.27,77.89,78.74
11/06/2020,KES/CAD,78.03,78.08,79.54
10/06/2020,KES/CAD,79.35,79.27,80.03
09/06/2020,KES/CAD,79.25,78.84,79.58
08/06/2020,KES/CAD,79.34,78.97,79.6
05/06/2020,KES/CAD,78.98,78.51,79.28
04/06/2020,KES/CAD,78.51,78.35,78.79
03/06/2020,KES/CAD,78.61,78.17,78.96
02/06/2020,KES/CAD,78.62,78.58,79.14
01/06/2020,KES/CAD,78.6,77.38,78.78
29/05/2020,KES/CAD,77.47,77.2,77.89
28/05/2020,KES/CAD,77.62,77.55,77.96
27/05/2020,KES/CAD,77.75,77.44,77.98
26/05/2020,KES/CAD,77.64,76.49,77.86
25/05/2020,KES/CAD,76.42,76.38,76.61
22/05/2020,KES/CAD,76.35,76.13,76.66
21/05/2020,KES/CAD,76.48,76.48,77
20/05/2020,KES/CAD,76.81,76.44,77.12
19/05/2020,KES/CAD,76.51,76.32,77.03
18/05/2020,KES/CAD,76.55,75.54,76.65
15/05/2020,KES/CAD,75.82,75.86,76.37
14/05/2020,KES/CAD,75.9,75.3,76.09
13/05/2020,KES/CAD,75.45,75.44,76.12
12/05/2020,KES/CAD,75.56,75.5,76.28
11/05/2020,KES/CAD,75.72,75.62,76.33
08/05/2020,KES/CAD,76.06,75.71,76.26
07/05/2020,KES/CAD,75.78,74.82,75.98
06/05/2020,KES/CAD,74.89,74.9,75.94
05/05/2020,KES/CAD,75.74,75.45,76.05
04/05/2020,KES/CAD,75.6,75.47,76.21
01/05/2020,KES/CAD,76.06,76.01,77
30/04/2020,KES/CAD,76.82,76.83,77.45
29/04/2020,KES/CAD,77.19,76.57,77.31
28/04/2020,KES/CAD,76.52,76.02,76.96
27/04/2020,KES/CAD,76.36,75.79,76.47
24/04/2020,KES/CAD,75.78,75.71,76.47
23/04/2020,KES/CAD,76.16,75.34,76.65
22/04/2020,KES/CAD,75.57,74.99,75.99
21/04/2020,KES/CAD,75.17,74.89,75.69
20/04/2020,KES/CAD,75.4,75.3,76.26
17/04/2020,KES/CAD,76.06,75.29,76.15
16/04/2020,KES/CAD,75.48,74.93,75.6
15/04/2020,KES/CAD,75.23,75.21,76.33
14/04/2020,KES/CAD,76.2,76.04,76.43
13/04/2020,KES/CAD,76.1,75.67,76.48
10/04/2020,KES/CAD,75.85,75.62,75.98
09/04/2020,KES/CAD,75.73,75.15,76.06
08/04/2020,KES/CAD,75.62,75.37,76.22
07/04/2020,KES/CAD,76.09,75.12,76.45
06/04/2020,KES/CAD,75.25,74.32,75.41
03/04/2020,KES/CAD,74.56,74.32,75.2
02/04/2020,KES/CAD,74.68,74.01,75.17
01/04/2020,KES/CAD,74.04,73.64,74.82
31/03/2020,KES/CAD,74.73,73.21,75.09
30/03/2020,KES/CAD,73.82,73.67,74.69
27/03/2020,KES/CAD,74.67,73.78,75.1
26/03/2020,KES/CAD,74.9,74.02,75.03
25/03/2020,KES/CAD,74.82,73.46,74.98
24/03/2020,KES/CAD,73.49,73.17,74.3
23/03/2020,KES/CAD,73.28,73.03,74.32
20/03/2020,KES/CAD,73.71,72.43,74.89
19/03/2020,KES/CAD,72.41,71.07,73
18/03/2020,KES/CAD,71.79,71.15,73.21
17/03/2020,KES/CAD,72.94,72.67,74.11
16/03/2020,KES/CAD,73.68,73.76,74.93
13/03/2020,KES/CAD,74.46,73.41,74.6
12/03/2020,KES/CAD,73.46,73.32,74.72
11/03/2020,KES/CAD,74.31,74.3,75.1
10/03/2020,KES/CAD,74.75,74.43,75.6
09/03/2020,KES/CAD,75.01,74.63,76.29
06/03/2020,KES/CAD,76.42,76.41,76.81
05/03/2020,KES/CAD,76.43,76.33,76.99
04/03/2020,KES/CAD,76.78,76.46,77.21
03/03/2020,KES/CAD,76.42,75.86,76.84
02/03/2020,KES/CAD,76.06,75.26,76.18
28/02/2020,KES/CAD,75.44,75.03,75.61
27/02/2020,KES/CAD,75.34,75.4,75.96
26/02/2020,KES/CAD,75.6,75.66,76.27
25/02/2020,KES/CAD,76.12,76.01,76.35
24/02/2020,KES/CAD,76.04,76,76.47
21/02/2020,KES/CAD,76.42,76.23,76.67
20/02/2020,KES/CAD,76.32,76.28,76.67
19/02/2020,KES/CAD,76.54,76.09,76.74
18/02/2020,KES/CAD,76.13,76.04,76.44
17/02/2020,KES/CAD,76.12,75.81,76.42
14/02/2020,KES/CAD,75.91,75.79,76.07
13/02/2020,KES/CAD,75.75,75.72,76.03
12/02/2020,KES/CAD,75.89,75.56,76.02
11/02/2020,KES/CAD,75.71,75.57,75.84
10/02/2020,KES/CAD,75.54,75.48,75.86
07/02/2020,KES/CAD,75.5,75.37,75.8
06/02/2020,KES/CAD,75.57,75.39,75.75
05/02/2020,KES/CAD,75.48,75.42,75.69
04/02/2020,KES/CAD,75.56,75.48,75.86
03/02/2020,KES/CAD,75.56,75.5,75.99
31/01/2020,KES/CAD,75.77,75.75,76.27
30/01/2020,KES/CAD,76.08,76,76.43
29/01/2020,KES/CAD,76.21,76.24,76.88
28/01/2020,KES/CAD,76.62,76.36,76.84
27/01/2020,KES/CAD,76.39,76.43,76.94
24/01/2020,KES/CAD,76.68,76.71,77.08
23/01/2020,KES/CAD,76.79,76.53,77.01
22/01/2020,KES/CAD,76.69,76.67,77.51
21/01/2020,KES/CAD,77.19,77.2,77.55
20/01/2020,KES/CAD,77.39,77.19,77.52
17/01/2020,KES/CAD,77.16,77.16,77.59
16/01/2020,KES/CAD,77.39,77.32,77.77
15/01/2020,KES/CAD,77.67,77.37,77.8
14/01/2020,KES/CAD,77.55,77.46,77.87
13/01/2020,KES/CAD,77.74,77.4,77.96
10/01/2020,KES/CAD,77.61,77.32,77.92
09/01/2020,KES/CAD,77.75,77.45,78.02
08/01/2020,KES/CAD,77.84,77.76,78.21
07/01/2020,KES/CAD,77.81,77.72,78.19
06/01/2020,KES/CAD,77.97,77.71,78.1
03/01/2020,KES/CAD,77.56,77.58,78.02
02/01/2020,KES/CAD,77.67,77.59,78.22
01/01/2020,KES/CAD,77.96,77.88,78.09
